class;tweet_text
1;???????_?????? ?????? ?????  ??????? ??????  ????  ? ???? ????? ???? ???? ??????  ?  ??????? ????????? ?????? ???? ?????  ?  ??? ????? ?? ???? ?? ???? ??????? ???? ??? ??????  ?  ????? ?????? ?????? ?????? ??? ?????? ????? ???? ????? ?????? ??????? ?????? ?????
1;????? ??????? ??? ????? ????? ???? ?????  ??????  ??????? ????? ????? ?????? ??????  ???? ????  ????? ??????? ???? ????? ???? ???? ??? ????
1;???? ???????? ??????? ???? ????? ??????? ????? ??????? ????? ??????
1;?????? ?????? ???? ????? ??????? ????? ???? ?????? ????? ?????? ???????
1;??? ???? ??????? ????? ???????? ??????  ??????  ??? ????? ?????? ?????? ????? ??? ??? ?????? ????? ??????
1;????? ????  ????? ??????  ?????     ????? ???? ?????? ?15 ??????? ??????  ?????? ??? ???????? ???? ????????
1;????? ??? ???????? ???? ?????
1;????? ????? ?????? ????? ?????? 2021 ?????  ??????    ????
1;??????   ?????  ???????_????????   ?????_??????
1;????? ????? ???????? ???? ???? ??????? ????? ??????  ??????  ??????? ?? 18 ???? ??? ??????
1;?? ???? ??????? ????????? ?? ???? ???? ????????? ??? ????? ???????? ??????? ??? ?? ???? ????? ???? ???????? ?????? ?????? ?? ????? ?????? 2019 nCoV ???? ???? ??? ???????? ??????   ??? ???? ???? ?????? ???? ?????? ?????? ??????? ?????? ??????
1;???? ??????? ?????    ?????? ???????   ????? ???? ????? ???????    ????? ???? ????? ???????? ????? 180 ????   ???? ????? ?????? ????????    ????? ???? ???? ??????    ????? ??????   ???? ????? ??? ?? ?????    ???? ???? 2020     ????_?????
1;????? ????? ????? ?????? ?????? ?? ????????? ??????? ?????? ??????? ???????? ?????  ??????
1;????? ?????? ??? ?? ??? ????  ???????? ?? ???? ????   ??? ?????? ?????? ?? ????  ?????_?????? ??????  ??? ??? ????? ????? ???????? ??????? ??? ?????????   ?????24 ??????? ?????? ??????????
1;???????????????????????????????????????????????????????????????? ???????????????????????????????????????????????????????????????? ??????? ????? ???????? ?? ????? ??????? ??
1;??????? ?????? ???????? ?????? ??????? ??????? ?? ?????? ????? ?????? ??????  ?????
1;????_???? ???? ???? ???? ?????  ???? ?????? ?? ???? ?????  ??????
1;????? ??????   ???? ??????? ?????? ???? ?????? ?? ?????    ?????? ???????? ?????  ?
1;??? ?????? ?????  ?????_?????? ??????? ??????? ????????? ?????? ?????????
1;????? ????? ????? ??????? ??????? ????????? ?????? ??????
1;?????   ????? ???? ??????  ??????  ?? ??????? ????
1;?????  ?? ????? ????? ?????? ???? ????? ?????  ?? ?????? ???? ??  ????? ??? ????? ????? ?? ????? ??? ???? ??? ?????? ??? ???? ???????? ?????? ??????
1;??????_??????  ????? ????? ????? ???????? ??? ??? ???? ????? ???????? ?????? ????? ???? ???? ?????? ?????
1;?? ?? ??? ?????? ?? ????? ?????? ??????
1;????? ????? ???????? ???? ??? ??????? ?????? ??????? ????? ??????
1;???????? ???????? ???? ??????? ??? ????? ?????? ???? ????? ?????  ?????? ???????  ?? ????? ????? ???????? ?????  ??? ???? ????????? ????????? ?? ????? ?????? ?????????? ???????  ????? ????????? ?????????  ??????? ?? ???????? ??? ????? ??????  008613291201792
1;????? ??????   ???? ????? ????? ????????  ????? ????? ?????? ?????? ?????? ??? ??????? ??????   ??????_???_???? ??? ????? ???
1;25???? ???? ?????  ?????_?????? ?? ?????  ???? ??????  ??????_??????_?????
1;?????_??????
1;????? ??????????????    ?????? ??? ??? ????? ??????? ??????? ???????? ?? ??? ????? ????? ??????
1;???? ????  ??? ???? ?????  ????? 14 4 ????? ??????? ????? ???? ?????? ?????? ??????? ?????  ???? ??????? ????? ??? ????? ???? ???? ?????? ???? ?????  ???
1;???????? ??? ?????? ?????  ?????? ???? ?????  ?????_??????  coronavirus
1;???? ??????? ??? ???? ????? ?????? ????? ??????
1;????? ???? ???? ??? ??? ?????? ????? ????? ????? ????? ???????? ????? ????? ????? ???? ???? ???? ??????? ?????? ????? ???????? ???? ?????? ??? ????? ??? ???? ?????? ??? ?????? ??? ?????? ????? ????? ?????? ???? ???? ??? ????????? ???? ?????? ???? ??????
1;?????_?????? ?? ???? ??? ????? ??? ????? ???????
1;63 ???? ????? ?? ????? ????? ??????? ???? ????? ?????? ????? ??????
1;???????  ???? ??  ?????  ??????? ??????? ??????? ?? ????? ??????
1;???? ????? ???? ???? ?????  ???? ??????? ?? ???? ???????? ????? ????? ?? ?????  ??? ????? ???? ????? ?????? ???? ????? 41 ?? ??????  ???? ???? ???? ???? ??? ?? ??????? ????????? ???????? ????? ?? ????? ????  ???? ??? ????? ???????????????? ??????? ??????
1;????? ??????  ????? ????? ???????? ????? ?????? ??????? ????? ????? ??????? ?????? ??????
1;????? ????? ????? 1000 ???? ????? ????? ?????? ??????  ???? ???????
1;????? ?????? ????? ??? ??????? ????? ?????? ???? ??? ??? ?????? ?????? ????? ?????? ???? ???? ????? ?????? ????? ?????? ???? ?????? ???? ???? ?????? ???? ????? ?????? ???? ???? ?? ?????? ???? ????? ????  ?????_??????
1;??????? ?????? ??? ??????? ?????? ????????
1;????? ?????? ?????? ?????       ??? ??? ????? ?????? ????????? ??????? The 96
1;???? ???? ????? ????? ??? ????? ?????? ??????? ?????? ?????? ??? ??????
1;?????? ?? ????? ???? ??? ?????? ?????? ???? ????? ????? ?? ???????? ?????? ?????? 50 ???
1;????? ???? ????? ???? ?????? ??? ????? ????? ?????? ?? ??? ?????? ???? ???? ?????
1;?????? ????? ????? ?????? ??  ????? 106 ????? ?????? ????? 1300 ????? ?????
1;??? ?????? ?????? ?????? ????? ?????? ?????? ???? ????? ?????? ????? ??????????? ????? ????? ?????????   ??????? ?????? ??????? ??? ???? ?? ?????? ???? ???? ??? ??? ???? ????? ?????? ??? ???? ???? ??????? ?????? ?? ?????       ??????? ??? ?????? ?????
1;?????_????? ????? ????????? ?????????    ?????  ?? ???? ??? ???? ????? ????? ?????? ?????? ?????? ???? ???????     ????????  ?????_??????
1;?????? ?? ????? ?????? ???? ??? ??? ?????
1;???? ??? ??????? ????? ??????? ??????? ?????? ?????? ???? ????? ????? ??? ???? ?????? ?? ????? ???????? ?? ??? ?????????? ?????? ???? ????? ???????? ????? ????? ?????? ???????? ??????? ?????? ??? ???? ??? ????? ????????????? ??? ???? ???? ????? ????? ???????
1;???? ????? ????????  ???? ?? ?????? ?????? ?? ????? ?? ????? ???? ???? ????? ??? ???? ?????  ???? ?????? ???????
1;??? ??????? ???????? ????? ??????? ??????? ?????? ??????? ?????????  ??? ????? ???? ????? ?????? ?????? ??? ???? ???? ????? ??????? ?? ?????? ?? ????? ????????  ?????? ???????? ???????? ????????? ???? ???????  ??? ????? ??????? ???????? ??? ??????? ??????? ??? ????????
1;?????? ?????? ???? ???? ??????? ?? ????? ???? ?????? ????? ?? ???   ??? ?? ???? ????? ????? ???? ??????? ?? ??????? ??????? ????????? ?????? ???????  ???? ????? ??? 18 ????? ???? ????? ??????        ??? ???? ???? ??? ???
1;???? ????? ????? ?????? ??????? ??? ?????? ?????? ????? ????
1;??????? ????? ??????? ??????? ?????? ??????
1;????? ???? 20 ????? ???? ?????? ???? ????? ???? ??? ?????? ???? ?????? ???? ????? ?????? ????? ??????? ???? ?????? ????? ?????  ???? ???? ??? ????? ????? ?????? ????? ????? ????? ?? ??????   ???????_??????? ???? ??? ????   ?????? ????? ??? ????????
1;????? ?? ????? ????????  ??? ?? ????? ?????? ????  ???? ??? ???? ??? ???? ????   ???? ???? ??? ???? ??? ???
1;????? ???? ??????? ?????? ???? ???????? ???? ?????? ????     ??? ??? ????? ????? ??????? ?????? ?? ??????    ?? ???? ??????? ??? ????? ?????? ?? ??? ??????? ?????
1;????  ????? ???? ?? ??? ???????? ??????  ?????? ???? ????
1;??? ?????? ??? ????????  ?????? ??????? ????? ???? ??????? ???? ????
1;???? ??? ???????? ????? ????? ??????
1;???????? ?? ???? ?????????? ??????? ?????       ?? ????? ?????????? ????? ??????        ?? ???? ??????? ???? ????? ???? ????? ???????    ???? ????? ????
1;??? ???? ????? ?????? ??? ??? ?????? ??????? ????? ??????? ??????? ???? ???? ??????? ???? ????? ???
1;???? ????? ??? ??? ??? ????  ??????   ????? ??????? ??? ???? ?????  ????? ????? ??????? ???? ?? ??? ???? ?????? ?????? ???????? ???? ??? ??? ?????  ??????
1;???? ????? ????? ??????? ??????? ???? ????? ?????? ????? ??????
1;?? ????? ??? ????? ?????? ???????  ?????? ?????? ???? ?????? ????? ????? ?? ???????    ??? ??? ??? ????? ????? ?????? ??? ??????
1;blackcoffee  ?????_??????  lums  MerePaasTumHo
1;???? ???? ????? ????? ??? ????????? ??????? ?????? ??????? ???????? ???? ?????  ??????
1;?????? ?????? ?? ????? ???? ????? ?????? ??? ????? ?? ???
1;????? ?????? ??????? ???????? ?? ???????? ??? ??? ???? ???? ?? ??????? ???? ????? ????? ???? ?????????? ???? ??? ????? ????? ?? ??? ???????? ?? ????? ???
1;???? ??? ???????? ??????  ?????_??????_??????  ????? ??? ??? ??? ?????
1;????? ????? ??????? ?? ?????? ??? ??????? ???????? ?????? ?????? ?????? ?? ????? 250 000 ?? ???? 14 ???? ??????? ????? ?? ????? ??????? ??? ???? ???????? ?????????  ???? ???? ????? ??????? ??????? ?? ???? 25 ????? ?????? ?? 56 ????? ??????
1;?????? ???? ?????? ?????? ????
1;???? ?? ?????? ????? ???? ??? ???????? ???
1;????? ????? ????? ?????? ??? ???
1;????? ??????? ??????? ???? ?????  ???? ??? ???????  ??????? ???????? ?? ???? ????? ???? ?????  3  ??????? ???? ????? ???? ???  ????????  ??????? ?? ?????    ??? ?? ??? ????? ????? ?? ?? 3  ????????? ??????? ?? ????? ?? ?????
1;?? ?????? ???? ???? ????????? ??? ?????? ????? ?? ?????  ????? ?????? ?? ??? ????? ?? ?? ?????    ??? ?????? ????? ???????? ?????   ?????_??????
1;????? ????  ???????? ??????? ???? ???? ?????  ??????
1;?????  ??????  ???? ????????    ???? ????? ????? ?????? ????????
1;?????_??????    ???? ???? ???????  ?????  Arabsturbo  Coronavirus   CoronaOutbreak
1;???? ??????? ????? ????? ?????? ??????
1;????? ????? ???????? ???? ???? ??????? ????? ?????? ??????
1;?????_??????
1;???? ?? ??? ????????  ????  ????_????_????  1  ?????? ????? ?? ???? ????? 2  ????? ?????? ???? ???????  3  ????? ???? ??? ???????? ?? ?????
1;?????? ????? ???? ???? ?????? ??????? ?????? ?? ??????? ???????? ????? ?????? ?????? ?? ???  ?????_??????
1;????? ???? ????? ????? ?????? ???? 5  ?? 76 ????? ?? 1423 ???? ????? ?????  ??? ??? ????? ????
1;?????_??????
1;?????_??????   ?????  132 ???? ???? 5974 ????? ????? ?????? ??????  ????? ???? 4 4 ??????? ??? ?????  ??????  ???????  ???? ???? ???? ????? ????? ?? ????? ??????? ?????? ????? ??????  ?????? ???????? ?????? ??? ????? ???? ???? ?????? ??????
1;????   ???? ????? ??????? ?????  ?? ???? ???? ????? ?????  ?????_?????? ??? ?????
1;????? ?????? ?????
1;???? ?????? ?????? ????? ??? ??????? ??? ????? ?????? ??? ????? ????? ??? ???
1;?????? ???? ?????? ?????  ??????   ??  ?????  ??????_????_??_?????
1;?????_??????  ???? ???????  ???????? ?? ???? ??????? ??????  ?????? ??????? ????????? ?????
1;?????_?????? ??? ????? ????     ???? ?? ???? ??? ???  ????    ????       ?????? ?????? ?????
1;??????  ?????? ???? ??????? ??? ????? ????? ?????? ??????? ??????  ??????  ??????  ?????  ?????_??????  ?????
1;??????? ??? ?? ???? ???? ????? ???????? ?? ????? ??????? ?????? ?????? ????? ????? ????
1;?????_??????_?????    ????? ????????  ???? ??? ????? ???? ????? ?????  ??????                ?????? ??? ??????  ??????        ??????? ???????
1;?????_?????? ?? ???? ?????? ?????? ?? ???????? ????? ?????? ??? ???? ??????  ????? ???? ???????  ??? ??? ???? ??????? ???? ????????? ??????? ???????  ??? ??? ????? ???????? ? ??? ???? ????? ?????????? ???????? ????????? ?? ?????
1;??? ??? ????? ?????? ?? ?????
1;????     ?????? ???? ??????? ??????? ??????  ?????? ??????
1;????_?????  ????   ???????? ???? ????? ???? ????? ??????  ?????? ?????? ????? ????? ????? ??  ?????
1;????? ????? ?????? ????? ?????? ???? ???? ????? ?????? ???? ??????? ???????? ????????? ??? ????? ??? ????? ???? ????? ????? ????? ?????? ?? ????? ????? ?????? ????? ??? ?? ????? ??????   ?????_??????
1;?????  ???? ???? ????? ?????? ??????
1;???? ??? ??? ??? ???  ????? ???? ????  ?????  ???????  ???????? ?????? ????? ????? ?? ?????? ????? ??????
1;???? ????????? ???? ??????? ?????? ????? ??? ?????? ????? ??????
1;???      ??????_????? ??? ?? ????? ???????? ?? ????? ????? ???? ??? ????? ?????   ??? ??????? ?????? ????????? ???????? ??? ???????  ????? ???????? ?? ?????? ??? ??? ?? ?? ??? ????  ??? ??? ??? ????? ????? ????? ????? ????? ??? ????? ????? ?????
1;??????  ?????  ???? ????? ?????? ??? ????????? ??????? ?? ?????  ?????  ??????
1;4 ???? ????? ????????? ???? ?? ????? ????? ?? ???? ????? ???? ???? ???? ????????? ?????? ???? ????? ???? ????? ???????? ?????? ?????? ?? ??????? ???????? ??????? ???????  ??? ???? ??????? ??? ????? ????? ????? ??? ?????? ?????? ???? ??? ????? ?? ???
1;???? ??????? ????????? ???? ????? ???????? ?????? ?? ?????? ????? ?????? ????? ??????
1;????? ?????? ????? ?????? ??????
1;??? ???? ?????? ??? ??????? ??????? ??? ???? ???? ???? ??? ????? ????? ??? ?????? ????? ?????? ???????? ???? ?????? ??????    ?????? ???? ??? ???? ?????? ???? ???? ?? ????? ??? ????? ???? ?? ?? ?? ?????? ???????? ???? ????? ??? ???? ????
1;????? ?????? ????? ?????? ??????
1;???? ???? ???? ???????? ????? ??????? ???? ????  ??? ??? ?????? ???? ???? ??????
1;????? ???? ??????? ??? ??? ???? ?????  ??????_?????? ?? ??????  ??????? ???? ???? ??????? ????? ?????? ?? ????? ?????? 106 ????? ?1300 ????? ?????
1;????? ????? ????? ???? ?????? ????? ???? ????? ?????? ??? ???? ?? ??????? ??? ????? ?????? ????? ???? ???? ???? ???????  ??????  ????_????_?????  ????_????  ?????_??????
1;1000 ????? ??? ??????  ?????? ????? ????????? ??????? ?? ????? ??????? ???????   ????_????? ????? ????  ?????? ???? ?? ???? ?????  ??? ?????? ???????? ???? ???????? ??? ?????? ?????? ???? ?????    ??? ?????? ?? ???? ??? ?????? ???? ?????? ??????
1;????? ????? ????????  ????? ????? ?????? ?????? ?????? ??? ??????? ??????
1;????? ???? ????? ???????? ????? 3  ?? ????? ????? ??????? ??????  ??????   ?????????
1;????? ?????? ???? ???? ?????? ??? ????? ??????? ???? ???? ????????
1;???????? ???? ???? ????? ?????? ?????? ??????     ??????_?????  ????????
1;????? ??????? ???? ???? ????? ??????
1;??? ???? ????  ???? ?????  ??????  ????? ????? ??? ????? ????? ??? ?????  ???  ????? ??????  ?????? ????? ????? ???????? ?? ???? ???????? ?????? ?? ??????? ?????? 7 5 ????? ????  ???????? ??? ??? 70 ???????? ??? ??? ?????  ??? ????? ??? ?? ????? ??????
1;????? ????? ?????? ???? ???? ????? ?????? ????? ???????
1;????? ????? ????? ???????? ?????? ???? ??????? ?????? ??????? ????? ?????? ??????
1;???? ????? ??????? ???????? ??????? ????? ?????? ??????? ???? ???????? ??????
1;?????? ????? ????? ?????  ?????? ?????? ??  ????? 212   ????
1;??? ??????????? ?? ?????  ?????? ??????  ???????         ???_??_??   ??_????   ?????_??????_??????
1;????    ?????    ??? ????? ?????  ??????
1;???  ?????_????????_???????? ???? ??????  ???_???? ??????? ??????? ??????? ?14????? ??? ?? ?????? ??????? ???????? ?????? ??????  ????? ?? ??? ?????? ????? ???????? ????? ????? ???? ??????? ?????   ????? ?????? ???????? ??????? ??????
1;???????? ????  ????   ?????? ????? ????? ?????? ????? ?? ???????? ???????? ??? ????? ???
1;????? ???? ??????? ??? ??? ???? ?????  ??????_?????? ????? ???????? ???? ????? ??????
1;??? ??? ???? ??????????? ????? ??? ?????? ??????? ?????? ?????? ??????
1;????? ???? ???? ???? ?????? ?????? ???????? ????????
1;?????  ??????  ??? ??????? ????? ???? ??? ??????  ??? ??? ??? ??? ??? ?????? ??? ??????? ???? ?????  ???????? ?????  ?? ??????  ??? ??? ????? ??   coronavirus
1;?????? ???????? ??????  ?? ???????? ?????   ?????_??????  ????????
1;???? ???  ?????_??????   ???? ??????? ???? ??? ???????? ???????? ????   ??????_??????  ???_?????  ?????
1;????   ????? ???????? ???? ????? ???? ????? ????? ??????  ?????? ??????
1;????? ????? ?????? ???? ???????? ????????? ????? ???????? ????????? ?????   Travel_Advisory  USAD  China
1;?? ????? ??????  ?????_??????  ??? ????? ?????? ?????  ?????_???????_????????  ????? ??????? ?????? ??????? ?????  ???? ????? ?????? ???? ??????? ?????? ?? ???? ???? ??   ??_????_????
1;????????????? ?????? ??? ??? ?????? ?????? ?? ????? ??????     ?? ???? ??????? ????? ????? ?????? ??????
1;????   ????? ?????  ?????? ?????? ??? ??? ????? ???????  ?????   ????  coronovirus
1;????? ????? ????????  ??? ?????? ??? ?? ?????? ?? ???? ????? ??????   ??????_???_????
1;?????? ????? ???? ?? ??????  ?????? ??????? ?????  ??? ?????? ???? ???? ???????? ?????? ????
1;????    ???????? ???? ????? ???? ????? ??????  ?????? ?????? ????? ????? ????? ??  ?????
1;????? ????  ???????? ?? ????? ???? ???????? ?????? ???????  ????? ???? ????? ??????? ?????? ???????? ??????  ?????? ???? ??????? ?? ??????? ?? ???? ??????? ?? ???????
1;?????_??????   ????? ????? ?? ??????? ????? ??? ??? ????? ??????? ?? ????? ?????? ??? ???? ????? ??????? ????? ????? ???? ???? ??? ???? ?????  ?? ?????  ???? ??? ????? ????? ?????? ????? ????? ??????? ???????? ???????? ???? ???? ??????? ?? ??? ????????
1;???????? ???? ????? ????? ??????  ?????? ????? ??????? ???????? ??????? ????  ??????? ???? ?? ??????? ????????? ?? ???? ???? ?? ??? ???????? ?????? ??? ?????
1;?????_?????? ????? ?????? ????? ????? ???? ??? ?????? ?????? ????? ???? ???? ?? ???? ???? ?????? ???? ?????? ??????? ???? ???? ?? ??? ??????? ????? ??????? ??????? ??? ?????
1;??? ????? ?? ????? ???????? ?? ????? ???? ??????? ?????? ?????? ???????? ?????? ????? ??? ?????? ???? ???? ???? ?????   ?? ??? ???? ?????       ???? ????? ???????? ??? ????? ?????? ??????? ?????   ?????_??????
1;???? ??????? ?????? ??? ????? ???? ????? ??????
1;??????  ?????  ?????  ??????  ?????
1;????? ???? ?????? ????? ???? ??????  ??????  ??????
1;???? ??? ?????  ????? ??? ??????? ??? ???   ????? ?? ????? ???? ?? ????? ???? ??????? ??????   ??????  ??? ??? ??????? ????? ???? ??? ?????? ?????? ????? ??
1;??? ???? ???? ?? ??? ????????? ??????? ??? ???? ????? ??????? ??? ??? ???? ????? ?????? ?? ???? ??? ???? ?? ???? ???? ??? ??? ?????? ????? ?????? ?????? ?????????? ?? ????? ??????? ?? ????? ?????? ????? ???? ????? ??infection ???????? ????? ?? ?????? ????? ????? ????? ???
1;?????? ???? ??????? ?????? ????????? ???????? ??????? ????? ??????
1;????? ???? ????? ???? ???? ?????? ?????? ?? ??????? ????   ?????  ??????_??????  ??????_?????  ??????
1;????? ???? ??? ????? ???????? ?? ??????   ??????   ??? ????? ?? ?????? ??? ????? ?? ????  ?????    ??? ???? ??? ??????? ???????? ???????? ???? ?? ???????? ??????? ????? ????? ?? ???
1;?????? ??? ????? ????? ?????? ?????? ?? ????? 169 ?? ????? ???? ????? ?????
1;?????? ????? ????? ???????? ??? ??????? ?????? ?? 5??? ??????? ??? ????? ???? ????? ???????? ????? ????? ??????  ???? ??? ???? ?2 3  59 32????? ???????  ?????? ???  ?????? ?1 9  ???53 14????? ???????? ???????? ??? ?????? ??? ???? ???????  ?????
1;????? ????? ???????  ?? ??? ??? ???? ????? ?????? ?????? ?? ??????
1;??????? ??????? ?? ???? ???? ??? ???? ?????? ????? ????? ?????? ?????? ??? ????? ??????? ?? ????? ?????? ????? ??????? ??????? ?? ????? ?????
1;???????? ??????? ????  ????? ??????? ????? ?? ?????? ?????  ?????? ???????
1;???? ???????? ???? ??????? ????? ??????? ????? ?????? ????? ??????
1;???? ?????? ??????? ??????? ?????? ?????? ?? ?????
1;????  ???? ???? ???? ?????? ???? ????? ?????? ????? ????????? ??? ????     ???
1;????? ???????? ?????? ??????   ???? ?????
1;??? ????? ?? ?????? 26 ??????? ?? ???? ??????? ??? ??????? ?? ?????? ????? ??????  ??? ?? ???? ??????? ??? ???? ??? ????   ??????_??????  ??????_?????
1;????? ?????? ???? ?????   ??? ????? ?????? ????? ????? ????? ???? ???????         ?????_??????  ?????_???????   ?????_??????_?????  ????????   ?????  ?????  ?????
1;???? ????? ??????  ??? ???? ??????? ???? ????? ????
1;???? ????? ????? ????? ?????? ????? 212 ??  ?????  ??????
1;??? ???  ?? ??? ???????? ?? ???? ????? ?????? ?????? ??????? ?? ??????
1;?????? ?????? ?? ??? ???? ???? ?? ????? ?????  ???? ?????  ??? ?? ????? ??????  ????? ???? ????   ???? ????? ?? ??? ????? ???????  ??? ??? ????? ???????? ??? ?????  ????? ???????? ?? ???? ????? ?????? ??????    ??????
1;??????? ???? ????? ???????? ??????? ???????? ????? ?????? ?? ?????
1;?????? ????? ?????? ???? ???? ?? ????? ?????????? ?? ????? ???? ??? ??? ??? ?????? ??? ??? ??????????  ??????_????_????
1;?? ??????? ????????   ????? ?????  ?????? ???? ?????   ????_????
1;????? ??????? ??? ??? ??? ????? ?????? ???? ?????? ?????? ??????      ???????_??????   ??????_?????
1;????? ????? ???? ????? ????? ????? ????? ??? ?????? ?? ????? ??????
1;???? ?? ?????? ????? ????????
1;???????? ??????    ??? ?????? ??? ????  ???? ??? ?????? ?????????? ??? ?????   ??????? ????? ??????
1;????? ???? ???? ???? ????? ?????? ?????? ?????? ??? ???????
1;?? ????  ????? ????? ?? ????? ????? ??????? ???????? ???? ?????? ???????  ?? ????  ????? ???? ???? ?? ????? ???? ???????? ??????? ?????? ??????  ?? ????  ?????? ????? ????? ?????? ???? ?????? ??????     ??? ????? ???? ???? ??? ???? ????????   ??????_?????
1;??????? ???? ????? ???? ????? ?????? ?????? ??????  ???????_????
1;?????? ????????? ??? ???? ?????  ??????  ??? ?????? ?????? ?? ??????? ????? ??????? ??????????? ??????? ?????? ?????? ?????? ??? ?????? ????? ?????? ?????? ??????    ?????_???_?????
1;??? ???? ????? ??????? ?????? ??????? ??? ??????? ???? ?????? ??? ???? ????? ????? ??????? ?? ??? ?????? ???  ?? ???? ??? ???? ???????  ??? ?? ??? ???? ???? ????? ?????? ??????  ?? ?????? ??????? ??? ???????
1;?? ????? ????? ??? 99  ???????? ??? ?????? ?? ?? 1  ?? ????? ???? ????? ?????? ???
1;??? ??????? ?????? ?????? ??? ??? ??????? ????? ?? ??????? ??? ??????? ????? ???? ?????????  ???? ????? ????? ???? ???? ???? ?? ??????? ???? ??? ?????
1;????? ?????  ???? ?????? ??????  ??? ????  ???????? ?? ?????
1;????????? ????? ?????? ??????? ????? ????  ?????? ??  ?????  ?????_??????  Cornoavirus
1;????? ?????? ????? ???? ????? ??? ??????? ???????? ???????? ????????  ???? ???? ?????? ???? ??? ????????
1;??????? ????? ????? ??? ????? ???? ???? ????? ??????   ?????   ???_?????  ?????
1;?????  ?????? ????  ????  ?? ????? ????? ?? ???   ?????_???????
1;??????? ???? ????? ????? ????? ????? ??????  ??????  ???????  ??? ???? ????? ?? ????? ?????  ?????? ???? ??????   ???
1;????? ????????  ?? ??? ??? ????? ????? ????? ?????? ?????? ??????
1;??????? ??????? ??????? ??????  ?????? ??????  ???? ???? ???????? ?????? 16 ??????  ???? ??? ??????? ????? ????? ??? ?????  23 ??????  ??? ?? ???? ????? ????? ???? ?????? ??? ??? ???????  ?????? ??????
1;?????  ??????  ??????_????????  ???????  ???????_??????   ???? ????? ?????? ???? ????? ??????? ?? ???? ??????? ?????? ??? ????? ????????? ??????? ??? ???? ????? ??????  ?????  ???????_????????_?????  ?????_????_????  ????_????_??????  ????_????  ????????  ??????
1;?????  ?????? ???? ?? ???? ???? ????????   ??? ??? ??? ????? ???? ?? ?? ????? ????? ????? ????? ?????? ????? ???? ??? ???? ??????  ??????_??????_????? ????? ?????? ???????? ?????? ???????? ?? ???????     ?????_??????   Coronarovirus  Abdullah_Alshabone
1;????? ??? ?? ??? ???? ??????
1;??? ????????  ????? ??????? ?????? ?????? ?????????? ??????? ??????? ????? ?????????? ????? ?????? ??????? ???? ?? ?? ????
1;????? ????? ???????? ???? ???? ??????? ??????? ????? ??????
1;???_????? ???????  ????????? ???? ?? ???? ????? ??????  ????_??????    ?????_??????  ??????  ?????
1;?????? ??? ????? ?????? ?????? ?????? ??? ??????? ????? ??????
1;????? ???? ??????? ?? ??????? ???????  ????? ?? ???? 40 ????? ???? ???? ???? ????? ??????      ??? ???? ???? ??? ???    ?? ??? ?? ???? ??????? ???? ????? ??????  ?? ???? ???? ????? ?????? ??????? ??? ???
1;????  ????? ????? ???????? ???? ?? ?????? ????? ?????? ???? ????? ??????  ??????_??????
1;????? ???????? ?????  ??????
1;?????? ????? ?????  ??????_?????? 106 ????? ?4515 ????? ???? ??????? ??????? 3  ?????????? 0 55  ???? ???? ??? ???? ??? 450 ???? ?? ??????? ??????? ????? ?????? ????? ?????   ?????_??????  ??????_?????????
1;?????_?????? ?????? ??????   ??? ?????? ?????? ??????? ??????
1;???? ????? ????? ???????? ???? ???? ??????? ?????? ??? ???? ???? ??????? ???? ????? ?????? ??????
1;????? ?????? ??? ?????? ???????? ????? ?? ????? ????? ?????? ????? ???? ???? ?? ??? ???? ?????? ????? ???? ??????? ???? ????
1;????? ????? ??????   ?????_??????
1;????????_??????? ????????? ????  ????? ?????? ??????? ????????? ???? ?????  ?????? ??????
1;????? ?????   ???????? ????? ????? ????? ??????
1;????? ?????? ????? ?????? ?????? ????? ??????
1;???? ?????? ????? ?????  ?????? ?106   ?1300 ????? ?????  ?????
1;????? ????? ????????   ????? ????? ?????? ???????  ??????  ??? ??????? ??????  ?????  ??????
1;??????? ???? ????  ???????? ????? ????? ?????? ?? ????? ?????  ????? ???????
1;????? ???????? ????? ???? ?????? ??????  ??? ???? ??? ???? ????? ???? ??????     ???? ???? ???  ???_???? ????? ?? ????? ????     ???????
1;????  ???? ???? ???? ???? ?? ??????? ?????  ?????? ??????
1;?????_?????? ???? ????? ???? ????? ?? ???????
1;??? ?????? ????? ??????   ???? ???? ???? ?? ???????
1;????? ?????? ?????   ????????? ?????? ???? ?????? ??? ????? ????? ?????? 212 ?????? ???????? ???? ???? ???????
1;????? ??? ??? ??????? ????? ?? ????? ????? ???? ?????? ????? ?????? ???? ???????? ??? ?? ???? ??????  ??? ?????  ??????? ????? ????
1;31 2019 ???? 27 2020  ??????? ?? 2820 ???? ????? ??????? ??????? ?????? ?????? ??????  2019 nCoV   ??? ?? 16 ???????? ?? ???? ??????? ?????? 81 ???? ???? ?????? ?? ?????
1;????_???? ?????? ?????????? ???? ???????  ????? ???? ??? ??????  ?????_??????  ?????_????
1;????? ????? ????? ?????  ??????
1;???? ????? ????? ??????  ??? ????? ???? ??? ????? ?????? ?? ?????
1;2 5 ????? ?????  ??? ????? ?????? ??? ?? ????? ????? ?????
1;?????? ???? ??????? ??????????? ?? ????? ????? ??????
1;????? ???? ????? ???????  ?????_?????? ???? ??????? ????? ?????
1;????   ????  ??????? ???? ?? ????? ??????  ?????_??????
1;?????_?????? ???? ???? ????? ????? ????? ????? ?????? ??????? ?????? ?????? ?? ???? ????? ????? ???? ????  ?????? ?????? ???? ??? ???? ???????
